observation_id,year,month,latitude,longitude,water_table_depth_ft,long_term_average_depth_ft,rock_type_code
899420,2022,1,34.0117736248255,-95.0885607737821,73.4132258064516,61.8193845111614,2
900214,2022,3,35.2188666666667,-98.5709805555556,69.0487096774194,37.1749101287725,2
902198,2022,1,42.18378815,-121.6991117,18.71,75.9476377485163,2
902893,2022,1,42.4313189,-122.1445145,48.95,8.72124916686409,2
903038,2022,7,42.45968546,-122.1064473,8.58,1.85611777856814,2
906212,2022,3,45.4604816,-122.491007,114.1,0.527551657591233,2
909518,2022,2,44.030417,-118.937861,10.9,6.35182725502664,3
909585,2022,1,45.0227062768,-122.744413068,212.64,29.1196443094242,2
909631,2022,3,44.3222646873,-117.968924706,35.64,30.3927275601485,2
909659,2022,4,45.842782,-119.37261,28.01,14.0047683703415,3
909830,2022,3,44.24481,-120.96769,289.56,126.784830461312,9
909964,2022,3,43.5311294561,-121.471077093,65.86,3.46086900278431,3
910085,2022,7,44.3783302669,-121.352149109,365.84,8.79322294885955,2
910157,2022,2,42.2729420564,-123.259955923,9.38,33.2633811224771,8
910227,2022,8,42.1228700138,-123.595759945,25.09,3.28065197328177,2
910302,2022,1,44.60035,-121.12824,479.64,64.982254147118,2
911354,2022,2,43.41535728,-118.5777496,64.8,7.05198745222499,3
911453,2022,6,42.4093399989,-118.63452,24.6,43.2099539494935,10
911643,2022,10,41.998906,-117.782527,20.27,19.17445130647,3
911853,2022,8,44.063887,-117.265295,44.59,30.5080320416499,2
911898,2022,3,43.99615,-117.22529,10.31,6.1423403947183,2
912071,2022,2,45.3776399994,-117.22948,45.5,4.6703047397845,2
928893,2022,2,40.31230556,-78.13125,52.44,2.55649054220012,2
931651,2022,2,41.11766667,-76.5635,22.34,9.22606296264603,3
957414,2022,1,33.94289,-81.03233,14.3551612903226,12.0905675471098,2
957670,2022,5,33.1558333333333,-79.3638888888889,8,3.27657097153076,3
958412,2022,1,33.2719444444444,-79.9644444444445,4.7,0.333673885877987,1
958636,2022,2,33.4041666666667,-79.9338888888889,13.0189285714286,1.12522080750801,1
972315,2022,4,44.1017833,-102.9498889,9.53,8.9426765114753,3
972345,2022,3,44.1256111,-103.0966944,10.71,72.5009874259426,3
981429,2022,1,44.3816512,-98.2962028,13.1637931034483,4.40210143768426,3
989421,2022,1,30.8528611,-102.8927806,106.29,166.629894139413,2
995595,2022,3,32.93065589,-101.6379214,16.34,90.3683949139521,2
1027937,2022,2,27.38642619,-98.267507,48.99,14.6788280690154,2
1028440,2022,1,29.5877273,-98.5486304,258.71,187.427904008419,1
1028549,2022,6,29.65931389,-95.2502,26.975,5.69989754073894,3
1039451,2022,2,35.176389,-101.559723,201.4,67.8122326237112,2
1039480,2022,3,35.179722,-101.126111,366.4,69.0620841427752,2
1039689,2022,1,30.916943,-97.591944,73.6951612903226,51.5541661913472,1
1039756,2022,1,29.949721,-96.534166,77.32,25.8459241138543,3
1040257,2022,6,29.6677444,-99.2366528,200.622727272727,14.6645730158916,1
1040299,2022,12,35.111667,-101.2775,284,109.204858159931,2
1040440,2022,11,31.805277,-95.578888,211.72,30.1188246616596,2
1040525,2022,2,28.276667,-97.848334,65.45,40.1397484165475,2
1040578,2022,1,34.778333,-101.616667,147.24,29.5080162857306,2
1041531,2022,4,34.146666,-102.658333,151.077333333333,115.311577739423,2
1041759,2022,4,35.18111,-101.169166,363.033333333333,109.401437720437,2
1044702,2022,1,30.7478611,-98.0858611,204.564838709677,88.0782499175325,1
1045867,2022,2,29.575278,-102.936111,384.72,27.5854739410704,10
1045894,2022,6,29.781944,-97.453334,64.74,0.625568934325165,2
1046279,2022,1,32.9295556,-101.6366056,15.4567741935484,90.3683949139521,2
1048228,2022,2,31.715555,-100.722777,37.01,15.9442487593577,2
1051912,2022,1,30.713055,-101.213055,312.056666666667,61.4966120615879,1
1054200,2022,4,33.6969444,-97.1822222,451,20.514257342064,1
1060146,2022,1,29.7242222,-95.7478333,31.1193548387097,1.95542208932499,11
1060219,2022,3,29.911111,-96.666943,42.2,78.720746197546,3
1060584,2022,1,29.7567778,-100.3970389,35.3777419354839,20.6110421441448,1
1061050,2022,1,32.198333,-98.180554,196.089032258065,0.237785573442203,1
1061816,2022,1,32.200833,-97.942499,313.9,125.653962954583,2
1072603,2022,5,30.504722,-94.164166,33.86,38.4273554667652,2
1072607,2022,3,30.0152777777778,-95.7280555555556,135.57,3.72436572813706,2
1074798,2022,2,31.9435306,-105.2019611,141.158333333333,8.71831664962521,2
1081057,2022,10,31.579721,-95.866388,122.52,18.7592478534157,2
1082209,2022,3,27.258333,-97.863333,67.9,19.9081500673901,3
1082474,2022,4,28.81221,-97.850093,194.969666666667,22.2159120692122,2
1083535,2022,2,30.2581944444444,-95.0735277777778,83.23,20.0501780802196,2
1091584,2022,2,29.5742389,-104.2732889,143.46,83.0654523515116,2
1093828,2022,1,30.693055,-94.746388,188.59,53.3761378221005,3
1116153,2022,3,38.1196894,-113.3466303,66.96,12.5732314120693,4
1116824,2022,3,38.30553586,-111.5021245,17.24,17.9861912537676,4
1117149,2022,6,38.4126111,-113.8371389,1.49,322.963559899418,4
1120839,2022,2,39.55829038,-111.8960413,114.74,129.429086496438,4
1122137,2022,3,40.0041189,-111.9654972,257.03,201.793680973352,3
1122218,2022,9,40.02938666,-113.129142,32.65,20.1189987608574,3
1122245,2022,3,40.0335485,-113.978058,12.9,92.1391816425865,4
1122933,2022,1,40.3865833,-109.9166389,12.67,11.9227796895989,4
1123461,2022,8,40.46369444,-111.3916944,93.93,234.877419015253,4
1124729,2022,2,40.5219,-111.9886028,95.48,31.0505219178074,4
1125709,2022,2,40.58411407,-112.0213275,263.12,86.4884235164818,3
1127309,2022,1,41.2622222,-111.7702778,27.25,10.7644275581097,3
1129431,2022,2,37.2859222,-75.93582778,14.4,6.58220976731172,2
1130299,2022,9,37.51374576,-75.811041,11.84,12.6229809529896,2
1130509,2022,5,37.7206853,-75.67020679,2.5,2.58719690752425,2
1136775,2022,6,37.2187508698201,-75.9763204424821,7.89,7.33591206606853,2
1145606,2022,2,46.0011,-118.4979806,28.15,25.8762833720766,4
1146366,2022,2,46.24718056,-117.9953722,386.86,13.7916888048643,3
1168331,2022,1,48.99337,-122.3646,6.86483870967742,2.15932257860352,4
1169288,2022,3,46.39,-118.96,78.55,90.6211686698279,4
1169354,2022,4,48.66,-119.52,35.52,153.263622927402,4
1170223,2022,3,46.72707481,-122.9784524,17.32,1.66888605675593,4
1170889,2022,1,46.3262055555556,-118.138558333333,39.3732258064516,63.4074274661453,4
1171152,2022,1,46.8424138888889,-122.960038888889,14.2764516129032,5.70096760837905,4
1171888,2022,1,47.66965,-117.126894444444,99.3416129032258,5.63406452336973,4
1174863,2022,1,44.1155722,-89.3639028,100.71,29.5347617190279,1
1174939,2022,2,44.1961111,-89.4175,3.01,25.2673663876342,1
1182834,2022,1,44.0070555555556,-90.6505027777778,6.62709677419355,2.66246556701757,1
1183026,2022,1,44.07373889,-87.7017056,25.52,3.39035170174345,1
1188314,2022,2,37.9756861,-82.3555778,29.54,56.2297266215366,2
1193056,2022,3,43.5974143,-110.7437613,54.53,2.45574617696561,4
1193574,2022,9,37.48979,-122.03262,2.22,1.03892822201394,4
1193579,2022,3,37.50807,-122.00223,1.82,3.25739227749996,4
1195162,2022,1,37.67622,-122.15183,10.0133333333333,2.18249466650836,4
1197429,2022,1,38.014207,-121.909589,64.36,46.7594746927445,4
1211425,2022,3,41.544001,-124.047155,15.95,30.5252063143885,4
1269647,2022,3,33.936001,-118.000246,120.56,48.801745716693,4
1278195,2022,3,40.010064,-120.093663,25.5,23.8920510021933,4
1278905,2022,11,40.284675,-120.444329,19.9,12.6570150487654,4
1430656,2022,3,40.3779,-122.43754,32.9,1.52890578027392,2
1430857,2022,1,40.39085,-122.28773,60.14,33.8606196640343,4
